State,Year,Quarter,District,Count,Amount,Count_log,Amount_log
Uttar Pradesh,2018,2,ayodhya district,198523,235046658.5996612,12.198660241414718,19.275294599633142
Uttar Pradesh,2018,2,deoria district,268761,433812996.3339027,12.501577787818949,19.88812411518422
Uttar Pradesh,2018,2,ghaziabad district,1034409,1868838026.6123133,13.84934080709799,21.348582698535594
Uttar Pradesh,2018,3,amethi district,144079,202484697.00241584,11.878117039237189,19.126174871296843
Uttar Pradesh,2018,3,siddharthnagar district,148883,339236584.00437975,11.910916041569859,19.642208309852716
Uttar Pradesh,2018,3,auraiya district,145809,182207458.9869604,11.890052825046638,19.0206564804097
Uttar Pradesh,2018,3,sambhal district,78307,133958417.1214126,11.268392277727548,18.713039989766514
Uttar Pradesh,2018,3,kanpur nagar district,884952,1382466122.241844,13.693288685231035,21.04713478635299
Uttar Pradesh,2018,3,aligarh district,316159,530873059.5394554,12.664000530581172,20.090033491379266
Uttar Pradesh,2018,3,mahoba district,56821,84095676.13879824,10.947661254690129,18.247465710289696
Uttar Pradesh,2018,3,lucknow district,1745149,3120535504.084366,14.372350496792901,21.86127045996452
Uttar Pradesh,2018,3,sant kabeer nagar district,100614,189948864.11446124,11.519046691975165,19.062265457661425
Uttar Pradesh,2018,3,hathras district,85558,133404308.59101358,11.356949787514063,18.70889498920768
Uttar Pradesh,2018,3,budaun district,105307,144401979.61154318,11.56463517264573,18.788111493550243
Uttar Pradesh,2018,3,moradabad district,231048,455037106.1422169,12.350380760125912,19.93588952555096
Uttar Pradesh,2018,3,kushinagar district,396083,654056824.5641514,12.889379064234049,20.298704793359725
Uttar Pradesh,2018,3,baghpat district,96977,190530949.1887127,11.48222911596763,19.06532520226823
Uttar Pradesh,2018,3,shahjahanpur district,151448,193173048.73201945,11.927997610689745,19.079096970695087
Uttar Pradesh,2018,3,muzaffarnagar district,229535,383281532.98987913,12.343810802301586,19.764280350191648
Uttar Pradesh,2018,3,ambedkar nagar district,264890,269943413.3178917,12.487069924453234,19.413722914693523
Uttar Pradesh,2018,3,bahraich district,128822,200437178.42282724,11.766186885519874,19.11601143104007
Uttar Pradesh,2018,3,jalaun district,142558,169360197.0591228,11.86750421342553,18.947538348341947
Uttar Pradesh,2018,3,rampur district,370270,284977719.9281094,12.821987748226855,19.467921559486204
Uttar Pradesh,2018,3,ballia district,259630,453562948.3036487,12.46701281953895,19.932644623407594
Uttar Pradesh,2018,3,shravasti district,29870,46461398.64261969,10.304609911210155,17.654132389085436
Uttar Pradesh,2018,3,kasganj district,58678,94116514.83083016,10.979820148513156,18.36004409214114
Uttar Pradesh,2018,3,varanasi district,3305134,2367346800.1463585,15.010987575075362,21.58503567138328
Uttar Pradesh,2018,3,gautam buddha nagar district,3256802,4828673888.270048,14.996256290270447,22.297837709619152
Uttar Pradesh,2018,3,basti district,181572,311025777.26409966,12.10940754823957,19.555386351802298
Uttar Pradesh,2018,3,shamli district,78033,143916458.48132676,11.264887093122999,18.784743539753244
Uttar Pradesh,2018,3,maharajganj district,251326,393493251.5590672,12.434506180177472,19.790574475888313
Uttar Pradesh,2018,3,etawah district,132527,187885317.9193568,11.794541677234303,19.051342323594522
Uttar Pradesh,2018,3,etah district,66044,126687687.08381574,11.098076465551722,18.657235458910012
Uttar Pradesh,2018,3,banda district,100068,124786815.22224602,11.513605233874985,18.642117361060894
Uttar Pradesh,2018,3,bijnor district,204728,369345535.9915008,12.229437547834907,19.727243175745773
Uttar Pradesh,2018,3,hardoi district,142922,195783949.2378096,11.870054305882142,19.09252230940844
Uttar Pradesh,2018,3,balrampur district,66029,134378011.19343144,11.097849318442707,18.716167365476476
Uttar Pradesh,2018,3,amroha district,100455,183940278.8866452,11.51746514501226,19.030121691620373
Uttar Pradesh,2018,3,pilibhit district,127083,141466796.26969764,11.75259569528139,18.76757559217387
Uttar Pradesh,2018,3,mainpuri district,132863,163732822.42209786,11.79707380112387,18.91374652573802
Uttar Pradesh,2018,3,kanpur dehat district,80659,128327549.52937222,11.297985670631688,18.670096533966035
Uttar Pradesh,2018,3,jaunpur district,381719,618303349.8107088,12.852440014806497,20.24248975228981
Uttar Pradesh,2018,3,kaushambi district,51040,72407851.83838873,10.840364918018672,18.097825302282054
Uttar Pradesh,2018,3,hapur district,135845,256753552.1045843,11.819269808877198,19.363627241553907
Uttar Pradesh,2018,3,hamirpur district,95140,105996112.71759164,11.463104769986272,18.47891297892834
Uttar Pradesh,2018,3,meerut district,439181,914592154.1711264,12.992666907768108,20.63398879072494
Uttar Pradesh,2018,3,mathura district,254457,497189255.17567295,12.446887141954946,20.02448130669892
Uttar Pradesh,2018,3,chitrakoot district,43872,66070986.60201372,10.689031582362041,18.00624027657225
Uttar Pradesh,2018,3,lalitpur district,84832,117829673.63676032,11.348428109088752,18.58475069590516
Uttar Pradesh,2018,3,mau district,174181,224554612.2849076,12.067850267417528,19.22962949741136
Uttar Pradesh,2018,3,mirzapur district,193581,235891741.50021005,12.173451308512652,19.278883535287815
Uttar Pradesh,2018,3,bulandshahr district,219961,384710306.2707491,12.301205536892558,19.768001157773725
Uttar Pradesh,2018,3,gonda district,180955,359187670.54018164,12.106003660552659,19.699355569026434
Uttar Pradesh,2018,3,jhansi district,305260,532106857.59149486,12.628919151469113,20.092354887270613
Uttar Pradesh,2018,3,chandauli district,286920,296736052.73655057,12.566958710240371,19.508353590304193
Uttar Pradesh,2018,3,bhadohi district,144640,193754417.68330255,11.882003175626004,19.08210202688387
Uttar Pradesh,2018,3,pratapgarh district,192406,256607675.7948947,12.167363001758686,19.363058923162537
Uttar Pradesh,2018,3,saharanpur district,291298,475751601.7841493,12.582102077149841,19.980406430995924
Uttar Pradesh,2018,3,bara banki district,165404,221289109.21529,12.016146245076161,19.214980591046125
Uttar Pradesh,2018,3,bareilly district,530401,701813397.931004,13.181388603221546,20.369178111741938
Uttar Pradesh,2018,3,sitapur district,1244942,657116597.5883418,14.034599500450385,20.303372030396062
Uttar Pradesh,2018,3,sultanpur district,178628,264719605.61577424,12.093060710052645,19.394181731760014
Uttar Pradesh,2018,3,agra district,491708,934001805.3935692,13.105640323351059,20.654988929160808
Uttar Pradesh,2018,3,fatehpur district,121093,158496730.93156183,11.704314124402291,18.881244526031445
Uttar Pradesh,2018,3,rae bareli district,161980,219331961.49682623,11.995228149802982,19.206096946028183
Uttar Pradesh,2018,3,firozabad district,123057,222644453.9797347,11.7204029416453,19.22108668028065
Uttar Pradesh,2018,3,kheri district,588144,407114607.5597075,13.284727094857338,19.824605294823343
Uttar Pradesh,2018,3,gorakhpur district,589891,1060239355.7696368,13.287693053051589,20.781760526909594
Uttar Pradesh,2018,3,unnao district,135326,179580331.29400557,11.815441961255463,19.006133193882086
Uttar Pradesh,2018,3,prayagraj district,1091032,1590288136.836483,13.902634595274158,21.18718105489668
Uttar Pradesh,2018,3,sonbhadra district,233627,390785529.4547806,12.361481105448883,19.783669449440133
Uttar Pradesh,2018,3,ghazipur district,300379,479779397.3242098,12.612800289637578,19.988836967314963
Uttar Pradesh,2018,3,farrukhabad district,103556,151319932.08823365,11.547867808167792,18.834906908933295
Uttar Pradesh,2018,3,kannauj district,186578,177809589.23503107,12.136604661194985,18.996223812295224
Uttar Pradesh,2018,3,azamgarh district,307862,510111894.9513573,12.637406909602394,20.05014066148298
Uttar Pradesh,2018,3,ayodhya district,241948,328434663.6060386,12.396478106016604,19.609848482974776
Uttar Pradesh,2018,3,deoria district,309790,495910058.96542025,12.643649927554325,20.021905135515425
Uttar Pradesh,2018,3,ghaziabad district,1537030,2613540894.7239933,14.245362540872865,21.683971803488227
Uttar Pradesh,2018,4,amethi district,217755,320216703.9976958,12.291125856563639,19.584508524554398
Uttar Pradesh,2018,4,siddharthnagar district,224522,554110285.7995359,12.321728976908853,20.132874296739708
Uttar Pradesh,2018,4,auraiya district,172120,238641495.1724697,12.055947186952537,19.290472963540303
Uttar Pradesh,2018,4,sambhal district,125436,221153042.97730047,11.739550947320707,19.214365521972777
Uttar Pradesh,2018,4,kanpur nagar district,1254123,2045066575.82861,14.041947081489276,21.438696181328673
Uttar Pradesh,2018,4,aligarh district,447620,797646145.1770936,13.01169993717412,20.49717562997484
Uttar Pradesh,2018,4,mahoba district,71696,120548654.54538427,11.180190237025924,18.607564001561805
Uttar Pradesh,2018,4,lucknow district,2611582,4678614438.94069,14.77546672594432,22.266267842986128
Uttar Pradesh,2018,4,sant kabeer nagar district,161784,341396174.60754293,11.994017391201384,19.648554163245855
Uttar Pradesh,2018,4,hathras district,119900,215138949.07355016,11.694413341015606,19.186794652107036
Uttar Pradesh,2018,4,budaun district,158573,223748130.0860489,11.97397033409401,19.226031557926994
Uttar Pradesh,2018,4,moradabad district,347253,721241786.7206835,12.757808899888127,20.396484988159433
Uttar Pradesh,2018,4,kushinagar district,643682,1037935617.0609084,13.374960094312767,20.760499593813538
Uttar Pradesh,2018,4,baghpat district,165081,348857994.00375867,12.01419154151718,19.670175503390848
Uttar Pradesh,2018,4,shahjahanpur district,219554,305588308.9615815,12.29935349490839,19.537749358509092
Uttar Pradesh,2018,4,muzaffarnagar district,312409,597648868.0445137,12.652068505751641,20.208513962275784
Uttar Pradesh,2018,4,ambedkar nagar district,288963,375100390.9851628,12.574053931216666,19.742704257400714
Uttar Pradesh,2018,4,bahraich district,191449,312572457.47311395,12.162376733595899,19.560346864178413
Uttar Pradesh,2018,4,jalaun district,199122,260511686.58375,12.201672981185487,19.37815828027714
Uttar Pradesh,2018,4,rampur district,230817,294450956.40007424,12.349380467749302,19.50062301543949
Uttar Pradesh,2018,4,ballia district,419084,772748973.4912162,12.94582665613835,20.465464810591556
Uttar Pradesh,2018,4,shravasti district,54867,85494014.91305166,10.912667353872685,18.263956930439864
Uttar Pradesh,2018,4,kasganj district,87216,133261923.76046038,11.376143079304063,18.707827101137795
Uttar Pradesh,2018,4,varanasi district,1806800,2082572099.2679355,14.407067882762586,21.456869552903168
Uttar Pradesh,2018,4,gautam buddha nagar district,6083056,7483532543.63562,15.621017759244356,22.735970782642617
Uttar Pradesh,2018,4,basti district,312025,557770598.2115663,12.650838591786654,20.139458321498736
Uttar Pradesh,2018,4,shamli district,116324,249652750.04554063,11.664134680071557,19.33558151045423
Uttar Pradesh,2018,4,maharajganj district,374480,564684784.3314693,12.833293675973952,20.151778229586352
Uttar Pradesh,2018,4,etawah district,174001,301410901.27215564,12.066816325306588,19.52398501228878
Uttar Pradesh,2018,4,etah district,102642,197160950.4254672,11.539002484680347,19.0995309603694
Uttar Pradesh,2018,4,banda district,123768,158276578.0289125,11.726164124398904,18.879854554516378
Uttar Pradesh,2018,4,bijnor district,314498,560149244.8589183,12.658732995801936,20.14371381486298
Uttar Pradesh,2018,4,hardoi district,203874,300642408.6162608,12.225257434945007,19.52143210522673
Uttar Pradesh,2018,4,balrampur district,102204,240528458.28625107,11.53472609492908,19.298348970182246
Uttar Pradesh,2018,4,amroha district,170297,296873597.0146003,12.045299250523803,19.508817006896457
Uttar Pradesh,2018,4,pilibhit district,281104,223932379.9095542,12.546479986604835,19.226854688841986
Uttar Pradesh,2018,4,mainpuri district,158673,234152214.9360185,11.974600759715212,19.27148195302386
Uttar Pradesh,2018,4,kanpur dehat district,125159,215093100.8179539,11.737340207977809,19.186581519423026
Uttar Pradesh,2018,4,jaunpur district,578939,990610806.456236,13.26895239694628,20.713832287059752
Uttar Pradesh,2018,4,kaushambi district,74106,117825844.90465789,11.21325177966607,18.58471820159205
Uttar Pradesh,2018,4,hapur district,241731,427896591.4985336,12.395580816638486,19.874392115705714
Uttar Pradesh,2018,4,hamirpur district,118516,150158878.3408767,11.682803251539841,18.827204480454885
Uttar Pradesh,2018,4,meerut district,700099,1476906079.0968895,13.458977032596893,21.11321524950757
Uttar Pradesh,2018,4,mathura district,396421,786701504.3756256,12.89023205682587,20.48335945155851
Uttar Pradesh,2018,4,chitrakoot district,65737,105741742.85271648,11.093417211859927,18.47651029107112
Uttar Pradesh,2018,4,lalitpur district,233847,186282846.3037772,12.362422334335374,19.042776755668488
Uttar Pradesh,2018,4,mau district,274518,390625308.9627446,12.522772111552348,19.783259369399254
Uttar Pradesh,2018,4,mirzapur district,292253,385922043.7728944,12.585375144465546,19.771145947895032
Uttar Pradesh,2018,4,bulandshahr district,342458,656793599.595126,12.743904301427795,20.302880371224205
Uttar Pradesh,2018,4,gonda district,274306,571261715.108981,12.521999550547202,20.163358007811826
Uttar Pradesh,2018,4,jhansi district,470280,822983950.2096269,13.061083540981677,20.528447256883297
Uttar Pradesh,2018,4,chandauli district,283080,391660402.92732894,12.553484822189722,19.785905703220575
Uttar Pradesh,2018,4,bhadohi district,194370,290705297.72941494,12.177518838112112,19.487820589406443
Uttar Pradesh,2018,4,pratapgarh district,273497,434763115.1752979,12.519045931862625,19.89031187790937
Uttar Pradesh,2018,4,saharanpur district,473870,763724835.5837415,13.068688301457247,20.453718119408073
Uttar Pradesh,2018,4,bara banki district,257423,350083111.55564934,12.45847592524159,19.673681145845762
Uttar Pradesh,2018,4,bareilly district,797506,1011406319.216877,13.589244637123807,20.73460759458043
Uttar Pradesh,2018,4,sitapur district,427785,367045918.2157776,12.966376011902112,19.720997515946433
Uttar Pradesh,2018,4,sultanpur district,292592,423080891.21484375,12.586534426114413,19.8630739509144
Uttar Pradesh,2018,4,agra district,705927,1401083560.6623816,13.467267111695861,21.06051174610753
Uttar Pradesh,2018,4,fatehpur district,166912,251177436.13282132,12.025222006406215,19.341670164211855
Uttar Pradesh,2018,4,rae bareli district,234605,360317857.23215294,12.365658527847371,19.70249713661104
Uttar Pradesh,2018,4,firozabad district,192346,353962131.81579304,12.167051112539207,19.684700493104337
Uttar Pradesh,2018,4,kheri district,470761,442391136.20100224,13.062105813214,19.907704972259662
Uttar Pradesh,2018,4,gorakhpur district,879250,1682899421.8564155,13.68682455033623,21.24378398914317
Uttar Pradesh,2018,4,unnao district,209580,298283495.6356672,12.252860807028933,19.513554919880796
Uttar Pradesh,2018,4,prayagraj district,1603709,2373886785.8107786,14.287829629503351,21.587794442784748
Uttar Pradesh,2018,4,sonbhadra district,333564,573280272.4264697,12.717590029974565,20.166885286727457
Uttar Pradesh,2018,4,ghazipur district,482849,822620900.3065906,13.087459254356366,20.52800602105586
Uttar Pradesh,2018,4,farrukhabad district,172603,251542901.8751523,12.058749438708686,19.3431241169529
Uttar Pradesh,2018,4,kannauj district,178947,223722716.63191637,12.0948449515943,19.225917970843742
Uttar Pradesh,2018,4,azamgarh district,490180,837418335.3507676,13.102527949570216,20.54583430688015
Uttar Pradesh,2018,4,ayodhya district,385089,531445205.48784745,12.861229755385693,20.091110656335474
Uttar Pradesh,2018,4,deoria district,465824,804626102.8561076,13.051563159364388,20.5058882589822
Uttar Pradesh,2018,4,ghaziabad district,2891774,4117778328.278023,14.877380712595846,22.13857961415607
Uttar Pradesh,2019,1,amethi district,326845,421547862.21643007,12.69724133138677,19.85944388107453
Uttar Pradesh,2019,1,siddharthnagar district,302351,671054381.4997554,12.619343873121059,20.324360737106133
Uttar Pradesh,2019,1,auraiya district,207711,294870219.1369581,12.243902969463264,19.50204588237529
Uttar Pradesh,2019,1,sambhal district,167634,306890452.214322,12.029538310417822,19.54200140869326
Uttar Pradesh,2019,1,kanpur nagar district,2045370,2882041800.6601443,14.531089260188699,21.78176483846441
Uttar Pradesh,2019,1,aligarh district,616388,1034079162.0896344,13.331631914360594,20.756777169183035
Uttar Pradesh,2019,1,mahoba district,104306,143934422.22559807,11.555084165700537,18.784868352602526
Uttar Pradesh,2019,1,lucknow district,6724967,10007890617.082235,15.721337576376941,23.026639680503155
Uttar Pradesh,2019,1,sant kabeer nagar district,239347,462726217.5853828,12.385669660796001,19.952646114440526
Uttar Pradesh,2019,1,hathras district,174304,273821973.13173586,12.068556180183402,19.427988720088468
Uttar Pradesh,2019,1,budaun district,231747,313629446.0512896,12.353401538360496,19.56372273887972
Uttar Pradesh,2019,1,moradabad district,454392,905856097.7504036,13.026715540600295,20.62439101888696
Uttar Pradesh,2019,1,kushinagar district,1000902,1473390210.6098776,13.816412151406732,21.110831848109118
Uttar Pradesh,2019,1,baghpat district,249381,454044345.6599624,12.4267371264872,19.933705428900584
Uttar Pradesh,2019,1,shahjahanpur district,337264,406695935.7601104,12.728621285439676,19.82357637761412
Uttar Pradesh,2019,1,muzaffarnagar district,431271,786587840.046669,12.974491941794286,20.483214958964627
Uttar Pradesh,2019,1,ambedkar nagar district,465210,515880244.4764167,13.050244195526304,20.06138521216207
Uttar Pradesh,2019,1,bahraich district,248172,407089053.6966136,12.421877333140676,19.824542524623897
Uttar Pradesh,2019,1,jalaun district,252004,330609423.26976085,12.437200239383458,19.616448246483277
Uttar Pradesh,2019,1,rampur district,321906,401776328.21130365,12.682014856442173,19.811406094252455
Uttar Pradesh,2019,1,ballia district,659104,973228100.1421772,13.398636615904204,20.69612904242122
Uttar Pradesh,2019,1,shravasti district,70553,100068299.13101009,11.164119479410191,18.421363502130045
Uttar Pradesh,2019,1,kasganj district,123238,167843222.54848066,11.72187272408168,18.938540902549967
Uttar Pradesh,2019,1,varanasi district,2290282,2681050295.126403,14.644185512053612,21.70947445586254
Uttar Pradesh,2019,1,gautam buddha nagar district,10750094,10286434896.5461,16.19042505668576,23.054091863839535
Uttar Pradesh,2019,1,basti district,419396,772444094.9342802,12.946570859970045,20.4650701951003
Uttar Pradesh,2019,1,shamli district,160929,331584594.9941297,11.988718552911422,19.619393523554386
Uttar Pradesh,2019,1,maharajganj district,465056,735422361.1177148,13.049913107425898,20.41595553311069
Uttar Pradesh,2019,1,etawah district,259857,358358492.18644714,12.467886758692183,19.697044418146145
Uttar Pradesh,2019,1,etah district,141351,241505950.4730264,11.859001437734136,19.302404670393212
Uttar Pradesh,2019,1,banda district,203200,232838601.5668059,12.221945994686465,19.26585607436629
Uttar Pradesh,2019,1,bijnor district,445813,719664027.4644611,13.0076548605675,20.394295032547824
Uttar Pradesh,2019,1,hardoi district,290787,390884434.75340426,12.580346319378137,19.783922510971674
Uttar Pradesh,2019,1,balrampur district,131087,301914168.12572217,11.783616503889176,19.52565332343917
Uttar Pradesh,2019,1,amroha district,236538,416822133.8550206,12.373864150539802,19.848170151252138
Uttar Pradesh,2019,1,pilibhit district,351018,308217258.4205318,12.768592783184406,19.546315476753392
Uttar Pradesh,2019,1,mainpuri district,195238,281450804.75064,12.181974606146117,19.45546822917255
Uttar Pradesh,2019,1,kanpur dehat district,179306,271700353.33018994,12.09684912250238,19.420210374838092
Uttar Pradesh,2019,1,jaunpur district,840405,1184712382.0874712,13.641639197483117,20.892765866535324
Uttar Pradesh,2019,1,kaushambi district,110359,163354770.4238072,11.611493967036091,18.911434899281335
Uttar Pradesh,2019,1,hapur district,398797,587354810.1770575,12.896207794473822,20.19113964182702
Uttar Pradesh,2019,1,hamirpur district,155579,181681066.4110005,11.954908920178726,19.017763325465843
Uttar Pradesh,2019,1,meerut district,1120213,1863635814.486101,13.929029403761053,21.345795155626366
Uttar Pradesh,2019,1,mathura district,594162,1014279623.4310344,13.294907288434187,20.73744446685234
Uttar Pradesh,2019,1,chitrakoot district,97299,143373050.38522738,11.48554399062899,18.780960535310737
Uttar Pradesh,2019,1,lalitpur district,253422,253074203.76345152,12.442811362358691,19.349193299196788
Uttar Pradesh,2019,1,mau district,353323,465619289.25446576,12.77513793170947,19.958878882334492
Uttar Pradesh,2019,1,mirzapur district,420967,514406789.9841273,12.95030972479417,20.05852493061419
Uttar Pradesh,2019,1,bulandshahr district,543452,895119004.8359941,13.205696665175932,20.612467233697096
Uttar Pradesh,2019,1,gonda district,351503,727849032.2573541,12.769973525047075,20.405604211383285
Uttar Pradesh,2019,1,jhansi district,714029,1067602094.8140204,13.478678856743402,20.788680937663962
Uttar Pradesh,2019,1,chandauli district,415199,499557403.3362822,12.936513202353073,20.02923307104406
Uttar Pradesh,2019,1,bhadohi district,320769,372400427.5067629,12.678476516888729,19.735480251343873
Uttar Pradesh,2019,1,pratapgarh district,397166,572695934.4218535,12.892109608294973,20.165865478372332
Uttar Pradesh,2019,1,saharanpur district,656076,1000734203.096807,13.394031914874246,20.72399977064798
Uttar Pradesh,2019,1,bara banki district,364428,450678161.5987823,12.806084280054861,19.926264032079963
Uttar Pradesh,2019,1,bareilly district,1150731,1325492844.7851305,13.955907950572074,21.005050185553646
Uttar Pradesh,2019,1,sitapur district,473527,457965021.4121072,13.067964212157857,19.942303366699285
Uttar Pradesh,2019,1,sultanpur district,499375,610606915.5462227,13.121112595502677,20.229963964021785
Uttar Pradesh,2019,1,agra district,1055850,1798577433.7026842,13.869856687704388,21.31026187477568
Uttar Pradesh,2019,1,fatehpur district,226784,316452146.7967048,12.331753301609982,19.572682593162277
Uttar Pradesh,2019,1,rae bareli district,312361,443410196.1237717,12.65191484920573,19.91000585019958
Uttar Pradesh,2019,1,firozabad district,265828,461030301.08055127,12.490604762075844,19.948974327825923
Uttar Pradesh,2019,1,kheri district,615443,548415887.9106755,13.330097612682225,20.1225444766235
Uttar Pradesh,2019,1,gorakhpur district,1266510,2149018597.784897,14.051775644168455,21.488277108727036
Uttar Pradesh,2019,1,unnao district,266970,377760951.7721302,12.494891571519018,19.749772150813683
Uttar Pradesh,2019,1,prayagraj district,2524007,3328073518.103963,14.741358276014989,21.925659450437806
Uttar Pradesh,2019,1,sonbhadra district,512752,724325762.6327823,13.147547576463344,20.40075179754139
Uttar Pradesh,2019,1,ghazipur district,739327,957958166.4289242,13.513495591911724,20.68031466737095
Uttar Pradesh,2019,1,farrukhabad district,197121,298981837.0585528,12.191573032366373,19.5158933838863
Uttar Pradesh,2019,1,kannauj district,203044,263647855.2186956,12.221177983305777,19.390124888951075
Uttar Pradesh,2019,1,azamgarh district,695137,1026685594.7636292,13.451864227423039,20.749601581551914
Uttar Pradesh,2019,1,ayodhya district,580371,733819037.5827813,13.271422833202845,20.413773013379366
Uttar Pradesh,2019,1,deoria district,753335,1046211029.9793364,13.532265294967292,20.76844093174268
Uttar Pradesh,2019,1,ghaziabad district,4604564,5631770850.217073,15.342558543493157,22.451689767868068
Uttar Pradesh,2019,2,amethi district,266904,451554167.6923269,12.494644322166788,19.92820589636564
Uttar Pradesh,2019,2,siddharthnagar district,310255,894965280.8870137,12.645149818972447,20.612295483181676
Uttar Pradesh,2019,2,auraiya district,187035,355103136.4210352,12.139051044098796,19.687918830375114
Uttar Pradesh,2019,2,sambhal district,140505,332684806.1640546,11.85299835431134,19.622706071668315
Uttar Pradesh,2019,2,kanpur nagar district,2572884,4421750497.07041,14.76053800668754,22.20980149469403
Uttar Pradesh,2019,2,aligarh district,636744,1206838766.035463,13.364122969946896,20.91127018773247
Uttar Pradesh,2019,2,mahoba district,88311,176742462.52018404,11.38861995414463,18.99020421696705
Uttar Pradesh,2019,2,lucknow district,12624404,22426462674.94428,16.351142324090578,23.83350746795681
Uttar Pradesh,2019,2,sant kabeer nagar district,235516,592340368.2448161,12.369534130682771,20.199591973989435
Uttar Pradesh,2019,2,hathras district,165078,315837612.6668841,12.01417336845511,19.570738755502013
Uttar Pradesh,2019,2,budaun district,192308,352038721.46108484,12.166853532375612,19.679251731663168
Uttar Pradesh,2019,2,moradabad district,408045,957026959.7072668,12.919132741421997,20.679342120083405
Uttar Pradesh,2019,2,kushinagar district,791535,1682457442.3442822,13.58172937716129,21.243521324865647
Uttar Pradesh,2019,2,baghpat district,230331,500645573.63814473,12.347272683784366,20.03140897084889
Uttar Pradesh,2019,2,shahjahanpur district,263493,445041438.1980954,12.48178208114579,19.91367795534144
Uttar Pradesh,2019,2,muzaffarnagar district,376962,826260658.1173649,12.839899665593945,20.53242084843259
Uttar Pradesh,2019,2,ambedkar nagar district,368546,581590905.8951519,12.81732081321435,20.181277847704994
Uttar Pradesh,2019,2,bahraich district,219659,479908955.7090823,12.299831622841761,19.98910696826944
Uttar Pradesh,2019,2,jalaun district,211738,402494738.83459663,12.263104940306336,19.81319258351907
Uttar Pradesh,2019,2,rampur district,228551,422959618.6737788,12.339514659160512,19.86278726832538
Uttar Pradesh,2019,2,ballia district,547294,1035719450.4146696,13.21274141416309,20.758362143352514
Uttar Pradesh,2019,2,shravasti district,59054,113684795.79887384,10.986207558535376,18.548940227693627
Uttar Pradesh,2019,2,kasganj district,111076,193472365.375418,11.617969930689535,19.08064524563781
Uttar Pradesh,2019,2,varanasi district,2098693,3382380917.5993013,14.556825327981846,21.941845711949522
Uttar Pradesh,2019,2,gautam buddha nagar district,9667218,10716810453.722048,16.08425113213899,23.0950794160155
Uttar Pradesh,2019,2,basti district,389946,927574165.0597104,12.873763546980683,20.648083311577576
Uttar Pradesh,2019,2,shamli district,155157,364131458.5697053,11.952192786486858,19.713025510318854
Uttar Pradesh,2019,2,maharajganj district,478890,876340120.0847826,13.079226204926634,20.591264838482306
Uttar Pradesh,2019,2,etawah district,215576,403035193.20454574,12.281068794566579,19.814534444149068
Uttar Pradesh,2019,2,etah district,138846,280149577.1676371,11.841120684253728,19.450834222667403
Uttar Pradesh,2019,2,banda district,157420,254375614.8761116,11.966672671696442,19.3543225313616
Uttar Pradesh,2019,2,bijnor district,379866,784443552.2939653,12.847573837934485,20.480485173812387
Uttar Pradesh,2019,2,hardoi district,259447,411747383.496356,12.46630772180747,19.83592057240889
Uttar Pradesh,2019,2,balrampur district,146778,439935664.9954252,11.896676520171638,19.902139058266503
Uttar Pradesh,2019,2,amroha district,206435,455744026.94157046,12.237740871856971,19.93744186543951
Uttar Pradesh,2019,2,pilibhit district,236078,310108647.3499657,12.37191753787643,19.552433269363807
Uttar Pradesh,2019,2,mainpuri district,197750,323456005.6560243,12.1947588856299,19.594573667776174
Uttar Pradesh,2019,2,kanpur dehat district,165783,319748875.88976467,12.01843498325395,19.583046482826006
Uttar Pradesh,2019,2,jaunpur district,786691,1547948139.9351149,13.575590820058682,21.16019611021886
Uttar Pradesh,2019,2,kaushambi district,97533,181710683.35481197,11.487946061259215,19.017926328307244
Uttar Pradesh,2019,2,hapur district,330314,596535269.5005661,12.707798996190593,20.20664892516513
Uttar Pradesh,2019,2,hamirpur district,130925,239592146.05533352,11.782379919147688,19.29444864426653
Uttar Pradesh,2019,2,meerut district,1123899,2212165528.988115,13.932314447747087,21.51723775007981
Uttar Pradesh,2019,2,mathura district,610141,1213007841.9239175,13.32144535698,20.916368931787606
Uttar Pradesh,2019,2,chitrakoot district,83083,159972561.27380335,11.327595387111819,18.89051286645293
Uttar Pradesh,2019,2,lalitpur district,185877,299432267.8582648,12.13284044362387,19.51739879922019
Uttar Pradesh,2019,2,mau district,308586,541874420.758134,12.639755851712323,20.110544836540047
Uttar Pradesh,2019,2,mirzapur district,338746,595094512.5136702,12.73300584298825,20.204230795456233
Uttar Pradesh,2019,2,bulandshahr district,498918,1017739201.5246234,13.120197032572907,20.740849535145777
Uttar Pradesh,2019,2,gonda district,335254,922942819.2342424,12.722643732467228,20.643077839555932
Uttar Pradesh,2019,2,jhansi district,628279,1234386137.5550594,13.350739614308665,20.93383962884247
Uttar Pradesh,2019,2,chandauli district,331329,538498073.4868242,12.710867118414253,20.104294476999673
Uttar Pradesh,2019,2,bhadohi district,250504,411685597.86702055,12.43123016744344,19.835770504022392
Uttar Pradesh,2019,2,pratapgarh district,362782,673178075.8116037,12.801557381879839,20.327520452625834
Uttar Pradesh,2019,2,saharanpur district,609666,1197548161.8863935,13.320666545210583,20.903542105134868
Uttar Pradesh,2019,2,bara banki district,318729,502225831.0034278,12.672096490931494,20.03456043905481
Uttar Pradesh,2019,2,bareilly district,893059,1444372593.85735,13.702407927105039,21.090940873120378
Uttar Pradesh,2019,2,sitapur district,363567,513060347.7539952,12.803718878090699,20.05590403316372
Uttar Pradesh,2019,2,sultanpur district,381974,668113450.638437,12.853107822445107,20.319968553365456
