State,Year,Quarter,Pincode,Transaction_count,Transaction_amount,Pincode_log,Transaction_count_log,Transaction_amount_log
Puducherry,2021,3,605110.0,346358,583798360.4687543,13.313165538667874,12.755228201206227,20.185066208002056
Puducherry,2021,3,533464.0,289263,571731114.8773613,13.1871468685343,12.575091587866204,20.16417935993662
Puducherry,2021,3,605107.0,246787,383395061.6713191,13.313160580879313,12.416280895395888,19.76457650813637
Puducherry,2021,3,605004.0,239043,424823526.3882436,13.312990348561371,12.38439873104864,19.86718440862834
Puducherry,2021,3,605008.0,233980,391079600.043909,13.31299696006605,12.362990920601593,19.784421677904866
Puducherry,2021,3,605009.0,223798,350806665.41205895,13.31299861293539,12.318499138269539,19.675745818886295
Puducherry,2021,3,605001.0,207798,307368142.17009056,13.312985389904174,12.24432173296187,19.54355674729636
Puducherry,2021,3,605011.0,192556,352712595.7910056,13.313001918665874,12.16814229949504,19.681164107046648
Puducherry,2021,3,605013.0,165590,280835750.7411846,13.31300522438543,12.01727013263653,19.45328053946611
Puducherry,2021,4,605002.0,2320004,3824140611.518544,13.312987042792638,14.657079467778937,22.064599602254134
Puducherry,2021,4,605110.0,424922,684663384.0742521,13.313165538667874,12.959660901651207,20.3444378653344
Puducherry,2021,4,533464.0,360182,704806775.357012,13.1871468685343,12.794364738237693,20.373434245702654
Puducherry,2021,4,605107.0,302520,460660284.2422884,13.313160580879313,12.619902669969965,19.948171418771555
Puducherry,2021,4,605004.0,292666,510633275.7647156,13.312990348561371,12.586787306042222,20.05116223057517
Puducherry,2021,4,605008.0,283470,465029964.948618,13.31299696006605,12.55486157644478,19.95761240222513
Puducherry,2021,4,605001.0,279864,395913652.4168658,13.312985389904174,12.542059049868278,19.796706695990157
Puducherry,2021,4,605009.0,272096,424087700.81706536,13.31299861293539,12.51391022418552,19.86545083335715
Puducherry,2021,4,605011.0,248717,428758472.4211892,13.313001918665874,12.4240709829037,19.87640431699831
Puducherry,2021,4,605013.0,200735,334286482.1835575,13.31300522438543,12.209740909216597,19.62750891438837
Puducherry,2022,1,605002.0,2725323,4579265602.263967,13.312987042792638,14.818097511165197,22.244804473364592
Puducherry,2022,1,605110.0,483083,778386534.7659646,13.313165538667874,13.087943760521556,20.47273379008157
Puducherry,2022,1,533464.0,410527,819248314.3131008,13.1871468685343,12.925196979158658,20.5238977879434
Puducherry,2022,1,605107.0,348546,526679480.27469,13.313160580879313,12.761525494733359,20.082102724656703
Puducherry,2022,1,605004.0,333638,574236327.8022084,13.312990348561371,12.717811851852508,20.168551590459813
Puducherry,2022,1,605008.0,323707,527327358.0428722,13.31299696006605,12.687594064641903,20.08333208641457
Puducherry,2022,1,605001.0,323420,445818706.5618657,13.312985389904174,12.686707067131934,19.915422939816438
Puducherry,2022,1,605009.0,302620,473150145.73652303,13.31299861293539,12.620233172005562,19.974923328931833
Puducherry,2022,1,605011.0,275930,465436216.1464253,13.313001918665874,12.52790248934308,19.958485623051153
Puducherry,2022,1,605013.0,222478,363094240.9214482,13.31300522438543,12.312583499295343,19.71017297539799
Puducherry,2022,2,605002.0,3234467,5237678359.690546,13.312987042792638,14.98937471190988,22.37914417597102
Puducherry,2022,2,605110.0,554270,874348179.6776617,13.313165538667874,13.225407211626795,20.588989229206824
Puducherry,2022,2,533464.0,481753,963312236.3090452,13.1871468685343,13.08518681355354,20.68588815013762
Puducherry,2022,2,605107.0,395111,586804758.4358172,13.313160580879313,12.886922017064824,20.19020271332738
Puducherry,2022,2,605001.0,383977,513948511.5165339,13.312985389904174,12.858337933942703,20.057633646255052
Puducherry,2022,2,605004.0,378032,655796309.2698936,13.312990348561371,12.842734127103256,20.30136079453022
Puducherry,2022,2,605008.0,369960,580134785.7898461,13.31299696006605,12.821150170668197,20.178771023799367
Puducherry,2022,2,605009.0,345483,530600617.7152571,13.31299861293539,12.752698716927204,20.089520163849777
Puducherry,2022,2,605011.0,330790,543300710.4714139,13.313001918665874,12.709239011928675,20.113173519217224
Puducherry,2022,2,605007.0,262208,391506436.03183925,13.312995307193978,12.476893360906542,19.78551251267722
Puducherry,2022,3,605007.0,1216338,1890008143.98414,13.312995307193978,14.011355263410696,21.359846974994994
Puducherry,2022,3,605002.0,627419,962844480.9391388,13.312987042792638,13.349369857990723,20.685402462368902
Puducherry,2022,3,605110.0,563619,869084454.9330293,13.313165538667874,13.242133770290808,20.582950864851487
Puducherry,2022,3,533464.0,466305,876565449.6380186,13.1871468685343,13.052595205449625,20.59152193111567
Puducherry,2022,3,605107.0,405032,580644927.3152399,13.313160580879313,12.911721355313045,20.17964998740026
Puducherry,2022,3,605004.0,382590,631864663.836401,13.312990348561371,12.854719198689056,20.26418578968063
Puducherry,2022,3,605008.0,378194,573573538.4963782,13.31299696006605,12.843162570458757,20.167396713857066
Puducherry,2022,3,605001.0,376274,479195564.3908845,13.312985389904174,12.83807288038631,19.987619348443218
Puducherry,2022,3,605009.0,355144,530966398.0658772,13.31299861293539,12.78027862001322,20.090209296725345
Puducherry,2022,3,605011.0,333838,548910022.8867812,13.313001918665874,12.718411124353647,20.12344509330382
Puducherry,2022,4,605007.0,1538392,2345044522.67898,13.312995307193978,14.246248273035178,21.575570224881467
Puducherry,2022,4,605110.0,611796,909780282.0641552,13.313165538667874,13.324154172593225,20.628713680040693
Puducherry,2022,4,533464.0,536311,969860108.2593638,13.1871468685343,13.192469495668744,20.69266240077193
Puducherry,2022,4,605107.0,434827,592456098.4534976,13.313160580879313,12.98270352981732,20.199787332791225
Puducherry,2022,4,605001.0,429947,522069697.9114891,13.312985389904174,12.97141722425917,20.073311657837028
Puducherry,2022,4,605004.0,417307,672214343.2421416,13.312990348561371,12.941577440941709,20.32608781078744
Puducherry,2022,4,605008.0,407547,600368372.1707587,13.31299696006605,12.917911542435519,20.213053978405934
Puducherry,2022,4,605009.0,382364,553491591.0297155,13.31299861293539,12.854128313468308,20.131757117639324
Puducherry,2022,4,605011.0,365415,584157756.2828187,13.313001918665874,12.808788972986598,20.185681634935058
Puducherry,2022,4,605002.0,287384,333795571.18738115,13.312987042792638,12.568574579539417,19.626039301241143
Punjab,2018,1,141003.0,79956,118993261.94966856,11.856536445729706,11.289231762350537,18.59457742720101
Punjab,2018,1,143001.0,65131,142649152.04241604,11.870606902224587,11.084155905330146,18.77589869128376
Punjab,2018,1,140301.0,44628,65700553.824487925,11.8515453936489,10.70611674371307,18.000617913015777
Punjab,2018,1,141008.0,43174,63069858.97156304,11.856571905339441,10.672993741194823,17.95975354257523
Punjab,2018,1,144411.0,37436,34683081.643793784,11.880418679824839,10.530388087277148,17.361762565323136
Punjab,2018,1,145001.0,34864,60362429.76274982,11.884495917930655,10.459210057184402,17.91587744557245
Punjab,2018,1,141017.0,34314,25023877.065169007,11.85663572946853,10.443308713143372,17.03534100963804
Punjab,2018,1,140603.0,32591,72693533.9375656,11.853695595257669,10.39179145561983,18.101762996836584
Punjab,2018,1,147001.0,32289,57804363.22929226,11.898194668458823,10.382481893932408,17.87257481918956
Punjab,2018,1,141010.0,30964,31110524.80013688,11.856586088831277,10.340580518324604,17.253056737909837
Punjab,2018,2,143001.0,98459,231845409.8941536,11.870606902224587,11.49739549685192,19.261581370866512
Punjab,2018,2,141003.0,90265,164436877.99394876,11.856536445729706,11.410505067370758,18.918037334128663
Punjab,2018,2,141008.0,69917,114343015.07157964,11.856571905339441,11.155064103230432,18.554713392803315
Punjab,2018,2,140301.0,59441,112261634.82956553,11.8515453936489,10.992739502937876,18.536342730258138
Punjab,2018,2,145001.0,52318,114417309.45578185,11.884495917930655,10.865095759100743,18.555362931895967
Punjab,2018,2,147001.0,48770,106055899.70757976,11.898194668458823,10.794870648704098,18.479476868805058
Punjab,2018,2,140603.0,46762,116522379.66196208,11.853695595257669,10.752826186270983,18.573593912623846
Punjab,2018,2,141010.0,42451,56408867.2370008,11.856586088831277,10.65610574858806,17.848136924624637
Punjab,2018,2,152116.0,40513,61261622.14363113,11.932398666666236,10.609378189243436,17.930664138672764
Punjab,2018,2,140308.0,40380,79761373.7295509,11.851595285134929,10.606089891866828,18.19454990675879
Punjab,2018,3,143001.0,132508,363203159.5718124,11.870606902224587,11.794398299944266,19.71047290391517
Punjab,2018,3,141003.0,103138,223784770.0505718,11.856536445729706,11.543823176298073,19.22619529992046
Punjab,2018,3,141008.0,101702,207057061.75524485,11.856571905339441,11.529802247526666,19.148504973895584
Punjab,2018,3,140301.0,91414,169876182.10568243,11.8515453936489,11.423153918578997,18.950580389090884
Punjab,2018,3,145001.0,72110,195239034.075101,11.884495917930655,11.185948009910804,19.089735181599035
Punjab,2018,3,141010.0,67457,89701910.0083914,11.856586088831277,11.119245636829277,18.31200262009543
Punjab,2018,3,147001.0,66501,164813593.80804488,11.898194668458823,11.104972264124868,18.920325658737106
Punjab,2018,3,140603.0,66176,175401277.2445055,11.853695595257669,11.100073138428046,18.982586919771542
Punjab,2018,3,152116.0,61171,88549420.37294894,11.932398666666236,11.021428499985934,18.299071376411657
Punjab,2018,3,141017.0,55220,71396001.41456226,11.85663572946853,10.919080485484145,18.083752423144443
Punjab,2018,4,143001.0,200120,534226148.61016536,11.870606902224587,12.206672465602141,20.096329806543935
Punjab,2018,4,141008.0,138792,338688168.1351111,11.856571905339441,11.840731688506164,19.640590384007204
Punjab,2018,4,141003.0,135820,330229652.9470419,11.856536445729706,11.819085758667782,19.61529888840748
Punjab,2018,4,140301.0,119615,255074649.45137885,11.8515453936489,11.692033530694681,19.357066803228427
Punjab,2018,4,145001.0,102415,305340100.55406684,11.884495917930655,11.536788465234755,19.536936797111373
Punjab,2018,4,141017.0,100991,104841268.90803473,11.85663572946853,11.52278668294207,18.467958039627757
Punjab,2018,4,147001.0,91761,244144950.24468836,11.898194668458823,11.426942649738638,19.31327266525452
Punjab,2018,4,140603.0,91324,239464387.06890512,11.853695595257669,11.422168901699344,19.29391526676044
Punjab,2018,4,141010.0,85304,131706706.38009532,11.856586088831277,11.353976625698015,18.696088087057863
Punjab,2018,4,140308.0,78867,139336182.25199592,11.851595285134929,11.27551816839207,18.752400148396546
Punjab,2019,1,141003.0,595707,1215430195.6647024,11.856536445729706,13.297504214429054,20.91836392157668
Punjab,2019,1,140301.0,280331,550039487.685864,11.8515453936489,12.54372632682784,20.125500629406076
Punjab,2019,1,143001.0,271968,612763229.3012767,11.870606902224587,12.513439691298354,20.2334891701864
Punjab,2019,1,141008.0,162745,345994899.9449203,11.856571905339441,11.999939837632681,19.66193459286978
Punjab,2019,1,141017.0,160471,132527096.3467741,11.85663572946853,11.985868519868387,18.702297683213498
Punjab,2019,1,141010.0,151172,166230957.67552,11.856586088831277,11.92617354039349,18.928888690642374
Punjab,2019,1,140308.0,143153,189851467.26580697,11.851595285134929,11.871669267344737,19.061752573165325
Punjab,2019,1,144411.0,133287,138062721.70521837,11.880418679824839,11.800259977029894,18.743218644975595
Punjab,2019,1,140603.0,119962,290130530.36794275,11.853695595257669,11.69493030494804,19.485841484395095
Punjab,2019,1,147001.0,118966,276035226.5206078,11.898194668458823,11.68659301698385,19.436039047858156
Punjab,2019,2,141003.0,1655885,3715037000.799824,11.856536445729706,14.319846167071521,22.03565447490498
Punjab,2019,2,140301.0,656956,1423490829.888585,11.8515453936489,13.395372324143414,21.076378022714714
Punjab,2019,2,143001.0,328302,794409456.0496817,11.870606902224587,12.701689195460162,20.493109574010195
Punjab,2019,2,144001.0,223171,510477228.2559527,11.87757552297847,12.315693572732465,20.050856587827663
Punjab,2019,2,141008.0,170863,380846189.5630491,11.856571905339441,12.048617344786278,19.757906149647155
Punjab,2019,2,144411.0,167689,197554456.2886337,11.880418679824839,12.029866352338557,19.101524832343173
Punjab,2019,2,140603.0,137109,331433988.1807325,11.853695595257669,11.828531508910057,19.618939217084524
Punjab,2019,2,140308.0,130201,198114779.0016493,11.851595285134929,11.776834689218662,19.10435711262987
Punjab,2019,2,147001.0,117478,294491672.9823115,11.898194668458823,11.674006360993316,19.500761285553658
Punjab,2019,2,141001.0,109420,263774700.81900084,11.856522261533737,11.602948967617817,19.390605890763755
Punjab,2019,3,141003.0,1510018,4396675867.114721,11.856536445729706,14.227632129249859,22.204114607601557
Punjab,2019,3,140301.0,729119,1730389569.2531197,11.8515453936489,13.49959223498042,21.271612404645243
Punjab,2019,3,143001.0,480086,1033217498.260842,11.870606902224587,13.08172053350231,20.75594355502865
Punjab,2019,3,144411.0,339659,256532691.53389835,11.880418679824839,12.735697452133836,19.362766666827607
Punjab,2019,3,141008.0,247451,536153796.3474584,11.856571905339441,12.418967861592314,20.0999316113616
Punjab,2019,3,144001.0,242232,628758357.3654436,11.87757552297847,12.397651223586806,20.2592575713224
Punjab,2019,3,140603.0,203430,428007304.9020716,11.853695595257669,12.223077244345998,19.874650820928625
Punjab,2019,3,140308.0,179291,247426917.03541344,11.851595285134929,12.096765463129833,19.326625811662506
Punjab,2019,3,147001.0,172849,390579370.1970187,11.898194668458823,12.060173659970003,19.78314175933622
Punjab,2019,3,141001.0,155082,356812751.3865651,11.856522261533737,11.951709288271218,19.69272169622258
Punjab,2019,4,141003.0,1876920,5392286092.499036,11.856536445729706,14.445142693456287,22.408235267846745
Punjab,2019,4,140301.0,932713,2156605286.3164034,11.8515453936489,13.745852822647198,21.49180119563636
Punjab,2019,4,143001.0,576382,1354075256.329587,11.870606902224587,13.264525914306219,21.026384590637576
Punjab,2019,4,144411.0,465401,320396328.0635756,11.880418679824839,13.05065467853732,19.585069312617076
Punjab,2019,4,141008.0,448788,1195196785.5822947,11.856571905339441,13.014305894865243,20.901576682900032
Punjab,2019,4,144001.0,339061,893587638.0343192,11.87757552297847,12.733935311178097,20.61075497173181
Punjab,2019,4,140308.0,255729,397723966.2082061,11.851595285134929,12.451873569005594,19.801268770389406
Punjab,2019,4,140603.0,246804,520026888.4406948,11.853695595257669,12.41634977833746,20.069391076742704
Punjab,2019,4,147001.0,205634,487323192.5281323,11.898194668458823,12.233853168540898,20.00443810062358
Punjab,2019,4,141001.0,183621,430105795.4530213,11.856522261533737,12.120629129712706,19.879541772327265
Punjab,2020,1,141008.0,2204060,6049261691.561724,11.856571905339441,14.605811672114887,22.523202067089745
Punjab,2020,1,140308.0,782052,1778464937.5073214,11.851595285134929,13.56967651348036,21.29901643451539
Punjab,2020,1,143001.0,655170,1503820133.12773,11.870606902224587,13.392650022926928,21.13127446298704
Punjab,2020,1,144411.0,502715,294837078.0203774,11.880418679824839,13.127778688105598,19.501933483845455
Punjab,2020,1,144001.0,399344,1065693560.4100368,11.87757552297847,12.897578479817993,20.78689165458124
Punjab,2020,1,140301.0,388888,495925984.0935496,11.8515453936489,12.871046663406524,20.02193724793611
Punjab,2020,1,140603.0,279571,551302646.1414292,11.853695595257669,12.541011564363115,20.127794483369595
Punjab,2020,1,147001.0,218251,493365771.2967855,11.898194668458823,12.293401055592842,20.016761386521335
Punjab,2020,1,141001.0,196501,450456150.5591303,11.856522261533737,12.188422799337028,19.925771295223427
Punjab,2020,1,141003.0,188752,405110896.2310368,11.856536445729706,12.148189263081624,19.81967140544396
Punjab,2020,2,141008.0,1933611,5935144850.588928,11.856571905339441,14.47489979722573,22.504157270875158
Punjab,2020,2,143001.0,606568,1360267849.795468,11.870606902224587,13.315572119795341,21.030947465681606
Punjab,2020,2,140308.0,390635,1048947180.2488436,11.851595285134929,12.875528899145129,20.77105281261319
Punjab,2020,2,144001.0,293695,836446916.4686183,11.87757552297847,12.590297092867472,20.544673617284435
Punjab,2020,2,140301.0,242270,396941056.5856328,11.8515453936489,12.397808085684703,19.799298355551905
Punjab,2020,2,140603.0,230721,453001422.66260445,11.853695595257669,12.348964467327303,19.931405823977926
Punjab,2020,2,145001.0,206228,470130617.07350135,11.884495917930655,12.236737631840967,19.968521122725942
Punjab,2020,2,147001.0,196701,439768027.3954353,11.898194668458823,12.189440088248315,19.90175793538736
Punjab,2020,2,141003.0,165637,327683869.7156517,11.856536445729706,12.017553925928233,19.607559889740603
Punjab,2020,2,141001.0,162462,353195502.5688583,11.856522261533737,11.998199407251809,19.682532293229254
Punjab,2020,3,141008.0,2867721,8360811842.828445,11.856571905339441,14.86902819563488,22.84682136971429
Punjab,2020,3,143001.0,769451,1999606622.5635748,11.870606902224587,13.553432552520759,21.41621630944238
Punjab,2020,3,140308.0,383703,757985873.2855716,11.851595285134929,12.857624094812767,20.446175306606555
Punjab,2020,3,140603.0,360947,757964358.2143505,11.853695595257669,12.796486412132296,20.446146921675737
Punjab,2020,3,140301.0,346393,572413273.2058285,11.8515453936489,12.755329247614041,20.165371794067145
Punjab,2020,3,144001.0,272576,747726279.984301,11.87757552297847,12.515672753282885,20.432547533118026
Punjab,2020,3,147001.0,267878,674360222.6899031,11.898194668458823,12.49828693196655,20.32927498113589
Punjab,2020,3,145001.0,248823,665895309.7393382,11.884495917930655,12.424497079304407,20.31664302356504
Punjab,2020,3,141003.0,227044,523270030.7321095,11.856536445729706,12.332899110279548,20.075608199937715
Punjab,2020,3,141001.0,225006,544450286.773348,11.856522261533737,12.323882347497674,20.11528719547739
Punjab,2020,4,141008.0,2976448,8609568637.44256,11.856571905339441,14.906241201239876,22.876140053950106
Punjab,2020,4,143001.0,1085788,2799958793.967581,11.870606902224587,13.897816548633346,21.75287053757913
Punjab,2020,4,140603.0,562676,1122140774.1117558,11.853695595257669,13.240459253010082,20.83850410329935
Punjab,2020,4,140301.0,556418,865933875.1239388,11.8515453936489,13.229275089334891,20.579319106941572
Punjab,2020,4,140308.0,510268,745392328.1120301,11.851595285134929,13.142691356874964,20.42942125264634
Punjab,2020,4,147001.0,379659,921437976.1568284,11.898194668458823,12.847028760405438,20.64144602532852
Punjab,2020,4,145001.0,339689,903698958.4686396,11.884495917930655,12.735785772111283,20.622006852352587
Punjab,2020,4,141001.0,324863,795663905.6156021,11.856522261533737,12.691158833978022,20.494687425518713
Punjab,2020,4,144001.0,318708,841347822.6474943,11.87757552297847,12.672030602067158,20.550515714656232
Punjab,2020,4,141003.0,309431,725802164.1181587,11.856536445729706,12.64249040602575,20.40278803443921
Punjab,2021,1,141008.0,5548372,11884271323.49248,11.856571905339441,15.529015109358646,23.198481625276766
Punjab,2021,1,143001.0,1262201,3107158171.6790743,11.870606902224587,14.048367580399432,21.8569743742299
Punjab,2021,1,140308.0,792653,1209253471.757871,11.851595285134929,13.58314082603681,20.913269040664172
Punjab,2021,1,140301.0,691120,948789979.4793088,11.8515453936489,13.446068749032765,20.67069802489491
Punjab,2021,1,140603.0,587114,1134618777.7354226,11.853695595257669,13.28297428779079,20.849562552812706
Punjab,2021,1,144001.0,482416,1141507924.8772,11.87757552297847,13.086562091340937,20.85561596642181
Punjab,2021,1,147001.0,410606,979883081.4840536,11.898194668458823,12.925389396222016,20.70294381790342
Punjab,2021,1,141001.0,321848,785514720.510848,11.856522261533737,12.681834663386574,20.48184975579097
Punjab,2021,1,145001.0,312643,847325152.1424605,11.884495917930655,12.652817243491642,20.557595065777623
Punjab,2021,1,141003.0,302072,713089104.814704,11.856536445729706,12.618420678537744,20.385116942259884
Punjab,2021,2,141008.0,7637763,15520456270.585651,11.856571905339441,15.848615317220986,23.465424750147285
Punjab,2021,2,143001.0,1499864,3585966718.582096,11.870606902224587,14.2208849952953,22.00029393115547
Punjab,2021,2,140308.0,901416,1425394784.6029642,11.851595285134929,13.711722139247561,21.077714654124666
Punjab,2021,2,140301.0,714080,1040958190.725596,11.8515453936489,13.478750279863096,20.76340746316521
Punjab,2021,2,140603.0,619719,1217764376.0271494,11.853695595257669,13.337021428476964,20.92028253598231
Punjab,2021,2,144001.0,546406,1220377018.5199287,11.87757552297847,13.211117568144752,20.922425679524867
Punjab,2021,2,147001.0,470972,1151355120.6801443,11.898194668458823,13.062553923248439,20.864205451402324
Punjab,2021,2,145001.0,388018,972086889.8648156,11.884495917930655,12.868807009281923,20.694955751294447
Punjab,2021,2,141001.0,332063,817674432.3183126,11.856522261533737,12.713079988932801,20.521974810841368
Punjab,2021,2,141003.0,325305,749871102.3515452,11.856536445729706,12.692518482770616,20.43541188619313
Punjab,2021,3,141008.0,11041061,20678673037.58342,11.856571905339441,16.21713169926789,23.752368718066734
Punjab,2021,3,143001.0,1974996,4447292004.848708,11.870606902224587,14.496076930998854,22.21556120965377
Punjab,2021,3,140308.0,1122267,1653032309.3658862,11.851595285134929,13.930861304669344,21.225877201490157
Punjab,2021,3,140301.0,880844,1253484439.7695906,11.8515453936489,13.688635817729658,20.949193062058843
Punjab,2021,3,144001.0,844289,1780073560.4911208,11.87757552297847,13.646250132028364,21.299920526515113
Punjab,2021,3,140603.0,833255,1590074431.4319546,11.853695595257669,13.633094996752043,21.187046664304248
Punjab,2021,3,147001.0,648785,1494144090.0747273,11.898194668458823,13.382856661910653,21.12481936483959
Punjab,2021,3,145001.0,520820,1288359993.5674548,11.884495917930655,13.163159771596899,20.97663592368763
Punjab,2021,3,141001.0,470394,1088155017.5213614,11.856522261533737,13.061325920383167,20.80774945457043
Punjab,2021,3,151001.0,425732,1020518338.4298184,11.92504173829169,12.961565319298826,20.74357651009663
Punjab,2021,4,141008.0,13418112,26344629316.290863,11.856571905339441,16.412115994066706,23.994530270145827
Punjab,2021,4,143001.0,2428211,5753345068.588264,11.870606902224587,14.702665330186356,22.47304727366295
Punjab,2021,4,140308.0,1326368,2068398119.4130375,11.851595285134929,14.097954937619791,21.45004028928705
Punjab,2021,4,140301.0,1195981,1643665523.822769,11.8515453936489,13.9944773270789,21.22019466021855
Punjab,2021,4,144001.0,1016229,2247446014.3388247,11.87757552297847,13.831609275424007,21.533060303705128
Punjab,2021,4,140603.0,966217,1839650779.3144865,11.853695595257669,13.781143725648548,21.33284159670335
Punjab,2021,4,147001.0,761878,1835015551.7093265,11.898194668458823,13.543541716863736,21.330318793462986
Punjab,2021,4,145001.0,678080,1655351923.208128,11.884495917930655,13.427020554062072,21.227279465592073
Punjab,2021,4,141001.0,568332,1376083757.9036813,11.856522261533737,13.250461033987836,21.04250744517456
Punjab,2021,4,151001.0,507382,1195567872.7909434,11.92504173829169,13.13701945054763,20.901887116811064
Punjab,2022,1,141008.0,14304410,26313996218.719788,11.856571905339441,16.47607843929561,23.993366810191628
Punjab,2022,1,143001.0,2719468,6399436596.7550125,11.870606902224587,14.815946830907013,22.579475791679986
Punjab,2022,1,140308.0,1392852,2125034734.0134268,11.851595285134929,14.146864001604207,21.477053984607288
Punjab,2022,1,140301.0,1305956,1768536228.7671556,11.8515453936489,14.082445897592471,21.293418051990685
Punjab,2022,1,140603.0,1074201,1963267704.7051585,11.853695595257669,13.887087687378402,21.397876118238017
Punjab,2022,1,144001.0,1027217,2293800940.353794,11.87757552297847,13.842363761625123,21.553476077849183
Punjab,2022,1,147001.0,822756,1923327033.7336512,11.898194668458823,13.620414959395221,21.377322353437826
Punjab,2022,1,145001.0,775802,1744469196.2946775,11.884495917930655,13.561652611968697,21.279716160822524
Punjab,2022,1,141001.0,623201,1459308097.645636,11.856522261533737,13.342624378158698,21.10122825461568
Punjab,2022,1,151001.0,589881,1411828753.370968,11.92504173829169,13.287676100623493,21.068151689180194
Punjab,2022,2,141008.0,18613851,30932873842.40671,11.856571905339441,16.73941653896813,24.15508533372759
Punjab,2022,2,143001.0,3284678,7544432923.639183,11.870606902224587,15.004779183787464,22.744075767115543
Punjab,2022,2,140301.0,1707376,2132957264.045349,11.8515453936489,14.350468246999435,21.4807752406256
Punjab,2022,2,140308.0,1600015,2298740867.519915,11.851595285134929,14.285523562166064,21.555627361072265
Punjab,2022,2,144001.0,1384185,2874491811.5699377,11.87757552297847,14.140622076746876,21.77914173437856
Punjab,2022,2,140603.0,1318798,2270499395.124955,11.853695595257669,14.092231273648384,21.543265642096145
Punjab,2022,2,147001.0,1030096,2239173247.4908824,11.898194668458823,13.845162559746102,21.52937254874281
Punjab,2022,2,145001.0,962873,2069321829.021685,11.884495917930655,13.777676802540297,21.45048677171481
Punjab,2022,2,144411.0,841422,583294319.3112409,11.880418679824839,13.64284859669476,20.18420245279635
Punjab,2022,2,141001.0,760816,1612735716.4188502,11.856522261533737,13.542146820486396,21.20119777667571
Punjab,2022,3,141007.0,17194042,26076678336.602097,11.856564813518085,16.660073486426118,23.984307201499238
Punjab,2022,3,141008.0,3792453,7270600019.612049,11.856571905339441,15.148523597247346,22.7071046587329
Punjab,2022,3,143001.0,3641708,7946208922.080432,11.870606902224587,15.107963360327822,22.795960786729193
Punjab,2022,3,141003.0,3522146,5956975288.715145,11.856536445729706,15.074581020898584,22.507828687307565
Punjab,2022,3,160066.0,3341430,5058698409.990889,11.983341509161228,15.02190941703809,22.34437505592906
Punjab,2022,3,140301.0,1917528,2247401003.103948,11.8515453936489,14.46654741446374,21.533040275777722
Punjab,2022,3,144001.0,1584180,3130303320.5152707,11.87757552297847,14.275577481264023,21.86439574431611
Punjab,2022,3,144411.0,1509657,1075946624.3366413,11.880418679824839,14.22739303067023,20.796466691820513
Punjab,2022,3,140603.0,1501915,2472962564.072808,11.853695595257669,14.222251518493156,21.62868268751135
Punjab,2022,3,140308.0,1185509,1312944472.199987,11.851595285134929,13.985682776192226,20.995538140588316
Punjab,2022,4,141007.0,19531735,31243716271.50683,11.856564813518085,16.78755113659264,24.165084113597885
Punjab,2022,4,143001.0,4052053,9080037202.707682,11.870606902224587,15.214734224225682,22.929344126765724
Punjab,2022,4,141003.0,3953534,7008561700.545109,11.856536445729706,15.190120420430846,22.670398338702046
Punjab,2022,4,160066.0,2485138,4220000618.172685,11.983341509161228,14.72583874917015,22.16310111148074
Punjab,2022,4,140301.0,2203096,2481278825.08311,11.8515453936489,14.605374201775568,21.632039919494254
Punjab,2022,4,144001.0,2024135,3899236693.167583,11.87757552297847,14.520653006769917,22.08404665122579
Punjab,2022,4,144411.0,1891911,977306373.2836244,11.880418679824839,14.453097987318404,20.700310746605332
Punjab,2022,4,141008.0,1881474,4512618767.795233,11.856571905339441,14.447566070158523,22.23014347999207
Punjab,2022,4,140603.0,1679582,2760124408.65554,11.853695595257669,14.334055510897407,21.73854159125943
Punjab,2022,4,147001.0,1320186,2673533501.458725,11.898194668458823,14.093283193726709,21.706666843211046
Rajasthan,2018,1,302001.0,209739,292411778.3167514,12.618185607609803,12.253619179569268,19.493673566549656
Rajasthan,2018,1,302012.0,143135,199302202.623418,12.618222030666926,11.87154351984555,19.110332836920335
Rajasthan,2018,1,302015.0,137020,172400445.92333633,12.61823196399772,11.827882179556891,18.965330502752796
Rajasthan,2018,1,302017.0,134012,163502033.3443347,12.618238586163434,11.805684627162291,18.912335984581038
Rajasthan,2018,1,302029.0,128104,135555667.06361395,12.618278318236825,11.760597713002312,18.72489294095545
Rajasthan,2018,1,302020.0,113159,148995539.44350016,12.61824851932978,11.636549188331564,18.81942692684082
Rajasthan,2018,1,302022.0,101924,102091313.38207474,12.618255141385863,11.531982716503686,18.441378200005875
Rajasthan,2018,1,311001.0,99262,137834651.4038366,12.647551406590285,11.505518098041806,18.741565346498977
Rajasthan,2018,1,301001.0,84558,127305554.22571196,12.614868865984631,11.345192968419566,18.66210069357121
Rajasthan,2018,1,302013.0,82106,106745038.95707785,12.618225341788154,11.315766374377985,18.485953735523086
Rajasthan,2018,2,302001.0,242220,457737042.3616353,12.618185607609803,12.397601683075042,19.941805433879864
Rajasthan,2018,2,302012.0,192441,334490729.74687064,12.618222030666926,12.167544892224749,19.6281197233873
Rajasthan,2018,2,302015.0,192326,299144627.7247395,12.61823196399772,12.16694712784566,19.516437719172536
Rajasthan,2018,2,302017.0,167027,248738917.5397731,12.618238586163434,12.025910754977339,19.331914380406552
Rajasthan,2018,2,302029.0,158613,220665255.92971268,12.618278318236825,11.97422255203687,19.21215743214497
Rajasthan,2018,2,302020.0,150131,247164516.4266961,12.61824851932978,11.919263525278058,19.325564731281474
